critical_vuln;high_vuln;medium_vuln;dt_created;issues_list;tool;cd_month_start;id_vulnerability;scan_date
;51;784;28/06/2023;['Reflected XSS All Clients', 'Client DOM Stored XSS', 'Client Dynamic File Inclusion', 'Client DOM XSS', 'Prototype Pollution', 'SQL Injection', 'Second Order SQL Injection', 'Stored XSS', 'Client DOM Code Injection', 'Reflected XSS', 'Client Potential XSS', 'Stored Path Traversal', 'Path Traversal', 'Reflected XSS Specific Clients', 'Data Filter Injection', 'HttpOnlyCookies', 'Unchecked Input For Loop Condition', 'Client Potential Code Injection', 'HttpOnlyCookies In Config', 'RequireSSL', 'No Request Validation', 'Insecure Cookie', 'Missing HSTS Header', 'SSL Verification Bypass', 'Client JQuery Deprecated Symbols', 'Improper Resource Shutdown or Release', 'Information Exposure Through an Error Message', 'Heuristic SQL Injection', 'Trust Boundary Violation in Session Variables', 'Open Redirect', 'Improper Exception Handling', 'Unencrypted Web Config File', 'Heuristic Parameter Tampering', 'Password in Configuration File', 'Client Use Of Iframe Without Sandbox', 'Information Exposure via Headers', 'Cleansing Canonicalization and Comparison Errors', 'Unsafe Use Of Target blank', 'Client DOM Open Redirect', 'DebugEnabled', 'Use Of Hardcoded Password', 'CustomError', 'Heuristic CSRF', 'URL Canonicalization Issue', 'Client Password In Comment', 'Heuristic Stored XSS', 'Improper Transaction Handling', 'Use of Insufficiently Random Values', 'Blind SQL Injections', 'Off By One Error', 'NonUniqueFormName', 'SlidingExpiration', 'Potential Clickjacking on Legacy Browsers', 'Overly Permissive Cross Origin Resource Sharing Policy', 'Missing Content Security Policy'];SAST;01/06/2023;47;13/07/2023
0;2;12;25/04/2023;['Cx46691637-14e8', 'CVE-2018-1285', 'CVE-2007-2379', 'CVE-2020-11023', 'CVE-2014-6071', 'CVE-2015-9251', 'CVE-2019-11358', 'CVE-2020-11022', 'CVE-2020-7656', 'CVE-2012-6708', 'Cxf0b588a3-5c6f', 'CVE-2016-10707', 'CVE-2011-4969', 'CVE-2021-23562'];SCA;01/04/2023;48;13/07/2023
0;25;7;04/04/2023;['CVE-2023-26115', 'CVE-2023-2251', 'CVE-2022-25883', 'Cx8bc4df28-fcf5', 'Cx65603961-769c', 'Cx89601373-08db', 'CVE-2022-38900', 'CVE-2023-28154', 'CVE-2022-25858', 'Cxdca8e59f-8bfe', 'CVE-2022-25881', 'CVE-2023-20873', 'CVE-2022-45688', 'CVE-2022-45690', 'CVE-2022-45689', 'CVE-2016-1000027', 'Cxc7705965-e0f0', 'CVE-2022-1471', 'CVE-2022-41854', 'CVE-2023-20883', 'Cx06bea32e-26f2', 'CVE-2022-26520', 'CVE-2022-41946', 'CVE-2022-31197', 'CVE-2022-21724', 'CVE-2023-20863', 'CVE-2022-46175', 'CVE-2022-37601', 'CVE-2022-37603', 'CVE-2022-37599', 'CVE-2023-28709', 'CVE-2021-37533'];SCA;01/04/2023;49;13/07/2023
;1;24;30/06/2023;['Second Order SQL Injection', 'Reflected XSS All Clients', 'Client DOM XSS', 'Stored XSS', 'Unsafe Object Binding', 'Unchecked Input for Loop Condition', 'Excessive Data Exposure', 'Privacy Violation', 'Use of Insufficiently Random Values', 'Client Privacy Violation', 'Client Potential XSS', 'HttpOnlyCookies In Config', 'Missing HSTS Header', 'Spring Missing HSTS Header', 'Spring Overly Permissive Cross Origin Resource Sharing Policy', 'Incorrect Permission Assignment For Critical Resources', 'Improper Exception Handling', 'Log Forging', 'Race Condition Format Flaw', 'Stored Log Forging', 'Portability Flaw Locale Dependent Comparison', 'TruffleHog HighEntropy Strings', 'Heap Inspection', 'Improper Resource Access Authorization', 'Serializable Class Containing Sensitive Data', 'Use Of Hardcoded Password In Config', 'Use Of Hardcoded Password', 'Client Use Of Iframe Without Sandbox', 'Information Exposure Through an Error Message', 'Unsafe Use Of Target blank', 'Private Array Returned From A Public Method', 'Stored Boundary Violation', 'Client DOM Open Redirect', 'Improper Resource Shutdown or Release', 'Insufficiently Protected Credentials', 'Client JQuery Deprecated Symbols', 'Integer Overflow', 'Integer Underflow', 'Reversible One Way Hash', 'Trust Boundary Violation in Session Variables', 'Use of Broken or Risky Cryptographic Algorithm', 'Collapse of Data into Unsafe Value', 'Potential Clickjacking on Legacy Browsers', 'Missing Content Security Policy', 'Missing X Frame Options', 'Public Data Assigned to Private Array', 'Spring Missing Content Security Policy', 'Spring Missing Expect CT Header', 'Spring defaultHtmlEscape Not True', 'Java Find Methods', 'Java Find Imports', 'Suspicious Endpoints', 'Just One of Equals and Hash code Defined', 'Portability Flaw In File Separator'];SAST;01/06/2023;50;13/07/2023
0;3;5;14/03/2023;['CVE-2016-1000027', 'CVE-2022-25857', 'CVE-2022-38751', 'CVE-2022-1471', 'CVE-2022-41854', 'CVE-2022-38752', 'CVE-2022-38749', 'CVE-2022-38750'];SCA;01/03/2023;51;13/07/2023
;0;0;30/06/2023;['Reflected XSS All Clients', 'Client Dynamic File Inclusion', 'Unchecked Input For Loop Condition', 'Privacy Violation', 'Cleartext Submission of Sensitive Information', 'CGI Stored XSS', 'Client Potential XSS', 'CSRF', 'Unchecked Input for Loop Condition', 'Missing HSTS Header', 'Client Privacy Violation', 'Absolute Path Traversal', 'Stored Absolute Path Traversal', 'Input Path Not Canonicalized', 'Client State Saving Method JSF', 'Improper Exception Handling', 'Heap Inspection', 'Portability Flaw Locale Dependent Comparison', 'TruffleHog HighEntropy Strings', 'Race Condition Format Flaw', 'Serializable Class Containing Sensitive Data', 'Private Array Returned From A Public Method', 'Information Exposure Through an Error Message', 'Improper Resource Shutdown or Release', 'Improper Resource Access Authorization', 'Incorrect Permission Assignment For Critical Resources', 'Spring Overly Permissive Cross Origin Resource Sharing Policy', 'Use Of Hardcoded Password In Config', 'Unsafe Use Of Target blank', 'Public Data Assigned to Private Array', 'Stored Log Forging', 'Cleansing Canonicalization and Comparison Errors', 'Log Forging', 'Insufficiently Protected Credentials', 'Information Exposure Through Debug Log', 'Use Of Hardcoded Password', 'Client Hardcoded Domain', 'Creation of Temp File in Dir with Incorrect Permissions', 'Divide By Zero', 'Missing X Frame Options', 'Potential Clickjacking on Legacy Browsers', 'Angular Deprecated API', 'Stored Boundary Violation', 'Spring defaultHtmlEscape Not True', 'Spring Missing Content Security Policy', 'Spring Missing Expect CT Header', 'Missing Content Security Policy', 'Java Find Methods', 'Java Find Imports', 'Portability Flaw In File Separator', 'Undocumented API', 'Hardcoded Absolute Path'];SAST;01/06/2023;52;13/07/2023
;60;10;26/06/2023;['Second Order SQL Injection', 'Privacy Violation', 'Client Potential XSS', 'Client State Saving Method JSF', 'HttpOnlyCookies In Config', 'Input Path Not Canonicalized', 'Stored Relative Path Traversal', 'Parameter Tampering', 'Cleartext Submission of Sensitive Information', 'Missing HSTS Header', 'Relative Path Traversal', 'Stored Absolute Path Traversal', 'Improper Exception Handling', 'Race Condition Format Flaw', 'Client JQuery Deprecated Symbols', 'Incorrect Permission Assignment For Critical Resources', 'Insufficiently Protected Credentials', 'Use Of Hardcoded Password', 'Default Definer Rights in Method Definition', 'Improper Resource Shutdown or Release', 'Heap Inspection', 'Portability Flaw Locale Dependent Comparison', 'Use Of Hardcoded Password In Config', 'Information Exposure Through an Error Message', 'Improper Resource Access Authorization', 'Potential ReDoS', 'Serializable Class Containing Sensitive Data', 'Unsafe Use Of Target blank', 'Object Hijack', 'Uncontrolled Memory Allocation', 'Reversible One Way Hash', 'Use of Broken or Risky Cryptographic Algorithm', 'Stored HTTP Response Splitting', 'TruffleHog HighEntropy Strings', 'Creation of Temp File in Dir with Incorrect Permissions', 'Information Exposure Through Query String', 'Potential Clickjacking on Legacy Browsers', 'Log Forging', 'Missing Content Security Policy', 'Missing X Frame Options', 'Open Redirect', 'Private Array Returned From A Public Method', 'Race Condition', 'Stored Log Forging', 'Spring Missing Content Security Policy', 'Spring Missing Expect CT Header', 'Spring defaultHtmlEscape Not True', 'Java Find Imports', 'Java Find Methods', 'Portability Flaw In File Separator', 'Hardcoded Absolute Path', 'Just One of Equals and Hash code Defined'];SAST;01/06/2023;53;13/07/2023
0;71;88;12/01/2023;['CVE-2021-32640', 'CVE-2022-0639', 'CVE-2022-0686', 'CVE-2021-27515', 'CVE-2022-0512', 'CVE-2021-3664', 'CVE-2022-0691', 'CVE-2023-26115', 'CVE-2020-7662', 'CVE-2023-30533', 'CVE-2020-7774', 'CVE-2020-15262', 'CVE-2020-7608', 'Cx347a3da7-ba99', 'CVE-2020-7720', 'CVE-2022-24772', 'CVE-2022-0122', 'CVE-2022-24771', 'CVE-2022-24773', 'CVE-2023-28155', 'CVE-2022-25883', 'CVE-2020-7660', 'CVE-2020-7693', 'CVE-2021-23382', 'CVE-2021-23368', 'CVE-2022-24999', 'CVE-2021-23343', 'CVE-2021-3163', 'CVE-2021-3803', 'CVE-2022-24785', 'CVE-2022-31129', 'Cx62f5bb1b-fa5e', 'CVE-2021-3918', 'CVE-2022-37601', 'CVE-2022-37603', 'CVE-2022-37599', 'CVE-2020-8203', 'CVE-2020-28500', 'Cx0b414307-5d4b', 'CVE-2021-23337', 'CVE-2022-46175', 'CVE-2022-3517', 'CVE-2020-7598', 'CVE-2021-44906', 'CVE-2022-1650', 'CVE-2021-23362', 'CVE-2022-0536', 'CVE-2022-0155', 'CVE-2020-28469', 'CVE-2022-25881', 'Cx8bc4df28-fcf5', 'Cx65603961-769c', 'Cx89601373-08db', 'Cxbd6f2b91-dd38', 'CVE-2021-23386', 'CVE-2022-38900', 'CVE-2020-13822', 'CVE-2020-28498', 'CVE-2021-27290', 'CVE-2021-37701', 'CVE-2021-37712', 'CVE-2021-32803', 'CVE-2021-37713', 'CVE-2021-32804', 'CVE-2022-25858', 'Cxdca8e59f-8bfe', 'CVE-2020-7788', 'CVE-2021-28092', 'CVE-2021-29059', 'Cx18f58b49-4db5', 'CVE-2021-23364', 'CVE-2021-29060', 'CVE-2020-15366', 'CVE-2021-3807', 'CVE-2021-23424', 'Cxda14f253-4e52', 'Cx14b19a02-387a', 'CVE-2021-43138', 'CVE-2023-20883', 'CVE-2022-27772', 'CVE-2022-22968', 'CVE-2021-43466', 'Cxc7705965-e0f0', 'CVE-2022-22965', 'CVE-2022-22970', 'CVE-2023-20873', 'CVE-2020-5408', 'CVE-2022-22976', 'CVE-2021-22096', 'CVE-2022-22971', 'CVE-2021-22060', 'CVE-2022-22950', 'CVE-2022-22980', 'CVE-2016-1000027', 'CVE-2021-4231', 'CVE-2022-31690', 'CVE-2021-22112', 'CVE-2022-22978', 'CVE-2017-18640', 'CVE-2022-25857', 'CVE-2022-38751', 'CVE-2022-1471', 'CVE-2022-41854', 'CVE-2022-38752', 'CVE-2022-38749', 'CVE-2022-38750', 'CVE-2021-22118', 'CVE-2020-5421', 'CVE-2023-20863', 'CVE-2023-20861', 'CVE-2021-42550', 'CVE-2022-23221', 'CVE-2018-14335', 'CVE-2021-42392', 'CVE-2022-45868', 'CVE-2021-23463', 'CVE-2021-20190', 'CVE-2020-25649', 'CVE-2022-42003', 'CVE-2021-46877', 'CVE-2020-10650', 'CVE-2020-36518', 'Cxced0c06c-935c', 'CVE-2022-42004', 'Cx6a5f7948-7054', 'Cx78f40514-81ff', 'CVE-2015-7501', 'CVE-2015-4852', 'CVE-2022-23302', 'CVE-2021-4104', 'CVE-2022-23305', 'CVE-2019-17571', 'CVE-2022-23307', 'CVE-2021-24122', 'CVE-2020-9484', 'CVE-2021-30640', 'CVE-2020-13943', 'CVE-2021-30639', 'CVE-2020-1938', 'CVE-2021-41079', 'CVE-2020-1935', 'CVE-2019-17569', 'CVE-2021-25329', 'CVE-2021-25122', 'CVE-2022-42252', 'CVE-2020-11996', 'CVE-2021-33037', 'CVE-2020-13934', 'CVE-2023-28708', 'CVE-2021-43980', 'CVE-2020-17527', 'Cx8fd408ac-dd80', 'CVE-2018-10237', 'CVE-2020-8908', 'CVE-2023-2976', 'CVE-2020-13935', 'CVE-2020-17521', 'CVE-2020-10683', 'CVE-2019-10086', 'CVE-2014-0114', 'CVE-2021-29425', 'CVE-2020-10693', 'CVE-2020-25638', 'CVE-2019-14900'];SCA;01/01/2023;54;13/07/2023
0;0;2;05/01/2022;['CVE-2021-21252', 'CVE-2014-6071'];SCA;01/01/2022;55;13/07/2023
;2;75;30/06/2023;['Client DOM XSS', 'Client Dynamic File Inclusion', 'Unchecked Input For Loop Condition', 'Unchecked Input for Loop Condition', 'Excessive Data Exposure', 'Client Potential XSS', 'Cleartext Submission of Sensitive Information', 'HttpOnlyCookies In Config', 'Privacy Violation', 'Missing HSTS Header', 'Spring Missing HSTS Header', 'Client JQuery Deprecated Symbols', 'Incorrect Permission Assignment For Critical Resources', 'Heap Inspection', 'Improper Resource Shutdown or Release', 'Unsafe Use Of Target blank', 'Use Of Hardcoded Password In Config', 'Insufficiently Protected Credentials', 'TruffleHog HighEntropy Strings', 'Information Exposure Through an Error Message', 'Creation of Temp File With Insecure Permissions', 'Serializable Class Containing Sensitive Data', 'Log Forging', 'Portability Flaw Locale Dependent Comparison', 'Improper Resource Access Authorization', 'Client Hardcoded Domain', 'Improper Exception Handling', 'Race Condition Format Flaw', 'Client DOM Open Redirect', 'Client Insecure Randomness', 'Unprotected Cookie', 'Use of Deprecated or Obsolete Functions', 'Spring Overly Permissive Cross Origin Resource Sharing Policy', 'Client Password In Comment', 'Potential ReDoS', 'Stored Log Forging', 'Potential Clickjacking on Legacy Browsers', 'Missing Content Security Policy', 'Missing X Frame Options', 'Overly Permissive Cross Origin Resource Sharing Policy', 'Public Data Assigned to Private Array', 'Private Array Returned From A Public Method', 'Unsynchronized Access To Shared Data', 'Use Of Hardcoded Password', 'Spring Missing Content Security Policy', 'Spring defaultHtmlEscape Not True', 'Spring Missing Expect CT Header', 'Java Find Imports', 'Java Find Methods', 'Undocumented API', 'Portability Flaw In File Separator'];SAST;01/06/2023;56;13/07/2023
;18;66;30/06/2023;['Client DOM XSS', 'Second Order SQL Injection', 'Command Injection', 'Prototype Pollution', 'SQL Injection', 'Stored XSS', 'Reflected XSS All Clients', 'Input Path Not Canonicalized', 'Absolute Path Traversal', 'Client Privacy Violation', 'Relative Path Traversal', 'SSRF', 'Privacy Violation', 'Server DoS by loop', 'Cleartext Submission of Sensitive Information', 'Stored Absolute Path Traversal', 'Unchecked Input for Loop Condition', 'Client Potential XSS', 'CSRF', 'HttpOnlyCookies In Config', 'SSL Verification Bypass', 'Client DOM Cookie Poisoning', 'Missing HSTS Header', 'Unchecked Input For Loop Condition', 'Unvalidated Forwards', 'Improper Exception Handling', 'Heap Inspection', 'Log Forging', 'Client JQuery Deprecated Symbols', 'Improper Resource Access Authorization', 'Spring Overly Permissive Cross Origin Resource Sharing Policy', 'Portability Flaw Locale Dependent Comparison', 'Information Exposure Through an Error Message', 'Insufficiently Protected Credentials', 'Incorrect Permission Assignment For Critical Resources', 'TruffleHog HighEntropy Strings', 'Stored Log Forging', 'Information Exposure Through Query String', 'Unsynchronized Access To Shared Data', 'Use Of Hardcoded Password', 'Race Condition Format Flaw', 'Improper Resource Shutdown or Release', 'Unsafe Use Of Target blank', 'Unprotected Cookie', 'Trust Boundary Violation in Session Variables', 'Unrestricted File Upload', 'Use Of Hardcoded Password In Config', 'Client DOM Open Redirect', 'Blind SQL Injections', 'Client Use Of Iframe Without Sandbox', 'Information Leak Through Comments', 'Client Overly Permissive Message Posting', 'Client Password In Comment', 'Potential Clickjacking on Legacy Browsers', 'Missing Content Security Policy', 'Missing X Frame Options', 'Serializable Class Containing Sensitive Data', 'Spring Missing Content Security Policy', 'Spring Missing Expect CT Header', 'Spring defaultHtmlEscape Not True', 'Java Find Methods', 'Java Find Imports', 'Portability Flaw In File Separator', 'Undocumented API', 'Hardcoded Absolute Path'];SAST;01/06/2023;57;13/07/2023
0;1;7;04/02/2022;['CVE-2023-21893', 'CVE-2007-2379', 'CVE-2020-11023', 'CVE-2014-6071', 'CVE-2019-11358', 'CVE-2020-11022', 'CVE-2016-10744', 'CVE-2022-29117'];SCA;01/02/2022;58;13/07/2023
;0;0;26/06/2023;['Reflected XSS All Clients', 'Client DOM Stored XSS', 'Deserialization of Untrusted Data', 'Stored XSS', 'Client DOM Code Injection', 'Client Potential XSS', 'CSRF', 'Client Potential Code Injection', 'Excessive Data Exposure', 'Data Filter Injection', 'Missing HSTS Header', 'Client JQuery Deprecated Symbols', 'Improper Exception Handling', 'Improper Encoding Of Output', 'Improper Resource Shutdown or Release', 'Unsafe Use Of Target blank', 'Information Exposure Through an Error Message', 'Unencrypted Web Config File', 'Password in Configuration File', 'Information Exposure via Headers', 'Heuristic SQL Injection', 'Missing X Frame Options', 'Heap Inspection', 'Password In Comment', 'JavaScript Hijacking', 'Thread Safety Issue', 'Open Redirect', 'DebugEnabled', 'Client Regex Injection', 'Use Of Hardcoded Password', 'CustomError', 'Potential Clickjacking on Legacy Browsers', 'Client Hardcoded Domain', 'Missing Content Security Policy', 'Use of Insufficiently Random Values', 'Suspicious Endpoints'];SAST;01/06/2023;59;13/07/2023
0;57;108;04/10/2022;['CVE-2021-28168', 'CVE-2020-25638', 'CVE-2019-14900', 'CVE-2020-14338', 'CVE-2012-0881', 'CVE-2013-4002', 'CVE-2018-2799', 'CVE-2017-10355', 'CVE-2022-23437', 'CVE-2009-2625', 'CVE-2016-5007', 'CVE-2021-22096', 'CVE-2018-1272', 'CVE-2022-22971', 'CVE-2022-22970', 'CVE-2021-22060', 'CVE-2022-22950', 'CVE-2014-3578', 'CVE-2022-45688', 'CVE-2022-45690', 'CVE-2022-45689', 'CVE-2022-22965', 'CVE-2020-5397', 'CVE-2018-1271', 'CVE-2014-1904', 'CVE-2018-11040', 'CVE-2014-3625', 'CVE-2016-1000027', 'CVE-2016-9878', 'CVE-2022-22968', 'CVE-2014-3558', 'Cx18bb8d98-18e8', 'CVE-2023-26116', 'CVE-2019-10768', 'Cxd034cc8e-79f3', 'Cxf013a387-1fbe', 'CVE-2023-26118', 'CVE-2019-14863', 'Cxcad95f4c-ad21', 'CVE-2023-26117', 'Cxc6dff9ba-ff4a', 'Cxb721c5e9-103a', 'Cx1d2566b2-1385', 'CVE-2020-7676', 'Cx6131f41a-a815', 'Cx2a9a446f-bf33', 'Cxb4ce7581-5499', 'CVE-2022-25869', 'CVE-2015-5211', 'CVE-2014-0225', 'CVE-2020-5421', 'CVE-2014-0054', 'CVE-2013-6429', 'CVE-2018-11039', 'CVE-2014-0107', 'CVE-2022-34169', 'CVE-2023-20863', 'CVE-2023-20861', 'CVE-2007-2379', 'CVE-2020-11023', 'CVE-2014-6071', 'CVE-2015-9251', 'CVE-2019-11358', 'CVE-2020-11022', 'CVE-2020-7656', 'CVE-2012-6708', 'Cxf0b588a3-5c6f', 'CVE-2016-10707', 'CVE-2018-10237', 'CVE-2020-8908', 'CVE-2023-2976', 'CVE-2017-9096', 'CVE-2016-3092', 'CVE-2013-2186', 'CVE-2014-0050', 'CVE-2023-24998', 'CVE-2013-0248', 'CVE-2016-1000031', 'Cxeb68d52e-5509', 'CVE-2021-23926', 'CVE-2019-10202', 'CVE-2020-17521', 'CVE-2016-6814', 'CVE-2015-3253', 'CVE-2013-1624', 'CVE-2021-42550', 'CVE-2018-14721', 'CVE-2020-14060', 'CVE-2020-10969', 'CVE-2020-11619', 'CVE-2020-11113', 'CVE-2020-35491', 'CVE-2020-36189', 'CVE-2020-10968', 'CVE-2020-9546', 'CVE-2020-36180', 'CVE-2018-14720', 'CVE-2020-9547', 'CVE-2019-12384', 'CVE-2019-14893', 'CVE-2019-17267', 'CVE-2020-24616', 'CVE-2020-14061', 'CVE-2021-20190', 'CVE-2020-14195', 'CVE-2018-19362', 'CVE-2019-16942', 'CVE-2019-16943', 'CVE-2020-11112', 'CVE-2020-14062', 'CVE-2018-14719', 'CVE-2020-36182', 'CVE-2020-10673', 'CVE-2020-36188', 'CVE-2020-36181', 'CVE-2020-8840', 'CVE-2020-25649', 'CVE-2020-11620', 'CVE-2018-19361', 'CVE-2020-36186', 'CVE-2020-9548', 'CVE-2020-36187', 'CVE-2020-36179', 'CVE-2020-36185', 'CVE-2019-16335', 'CVE-2022-42003', 'CVE-2019-12814', 'CVE-2020-24750', 'CVE-2020-36183', 'CVE-2019-17531', 'CVE-2019-14439', 'CVE-2020-35490', 'CVE-2020-11111', 'CVE-2019-12086', 'CVE-2018-14718', 'CVE-2020-10672', 'CVE-2019-14892', 'CVE-2019-14379', 'CVE-2020-36184', 'CVE-2020-10650', 'CVE-2020-36518', 'CVE-2019-20330', 'CVE-2019-14540', 'CVE-2018-19360', 'CVE-2020-35728', 'CVE-2022-42004', 'CVE-2021-37533', 'CVE-2020-13956', 'CVE-2014-7810', 'CVE-2020-13959', 'CVE-2020-13936', 'CVE-2014-0114', 'CVE-2015-2992', 'CVE-2016-1181', 'CVE-2012-1007', 'CVE-2015-0899', 'CVE-2016-1182', 'CVE-2017-5644', 'CVE-2017-12626', 'CVE-2014-3596', 'CVE-2012-5784', 'CVE-2007-2353', 'CVE-2018-8032', 'Cx6a5f7948-7054', 'Cx78f40514-81ff', 'CVE-2015-7501', 'CVE-2015-4852', 'CVE-2020-10683', 'CVE-2018-1000632', 'CVE-2021-33813', 'CVE-2019-10172', 'CVE-2019-12415', 'CVE-2014-3574', 'CVE-2014-3529'];SCA;01/10/2022;60;13/07/2023
0;2;11;27/02/2023;['Cx46691637-14e8', 'CVE-2021-23353', 'CVE-2020-7690', 'CVE-2020-7691', 'CVE-2007-2379', 'CVE-2020-11023', 'CVE-2014-6071', 'CVE-2015-9251', 'CVE-2019-11358', 'CVE-2020-11022', 'Cxf0b588a3-5c6f', 'CVE-2016-10707', 'Cx7d80a499-a51a'];SCA;01/02/2023;61;13/07/2023
0;0;12;15/02/2023;['CVE-2021-23445', 'CVE-2007-2379', 'CVE-2020-11023', 'CVE-2011-4969', 'CVE-2014-6071', 'CVE-2015-9251', 'CVE-2019-11358', 'CVE-2020-11022', 'CVE-2020-7656', 'CVE-2012-6708', 'Cxf0b588a3-5c6f', 'CVE-2016-10707'];SCA;01/02/2023;62;13/07/2023
;6;2;30/06/2023;['Client Dynamic File Inclusion', 'Angular Improper Type Pipe Usage', 'Relative Path Traversal', 'Unvalidated Forwards', 'Excessive Data Exposure', 'Improper Restriction of Stored XXE Ref', 'Spring Overly Permissive Cross Origin Resource Sharing Policy', 'Portability Flaw Locale Dependent Comparison', 'TruffleHog HighEntropy Strings', 'Unsafe Use Of Target blank', 'Improper Exception Handling', 'Improper Resource Shutdown or Release', 'Heap Inspection', 'Incorrect Permission Assignment For Critical Resources', 'Angular Usage of Unsafe DOM Sanitizer', 'Angular Deprecated API', 'Stored HTTP Response Splitting', 'Spring Use Of Hardcoded Password', 'Client Hardcoded Domain', 'Public Data Assigned to Private Array', 'Improper Resource Access Authorization', 'Spring Missing Content Security Policy', 'Spring Missing Expect CT Header', 'Client DOM Open Redirect', 'Potential Clickjacking on Legacy Browsers', 'Java Find Methods', 'Java Find Imports', 'Undocumented API', 'Portability Flaw In File Separator', 'Hardcoded Absolute Path'];SAST;01/06/2023;63;13/07/2023
;0;0;30/06/2023;['Unchecked Input for Loop Condition', 'Absolute Path Traversal', 'Input Path Not Canonicalized', 'Missing HSTS Header', 'TruffleHog HighEntropy Strings', 'Use Of Hardcoded Password', 'Incorrect Permission Assignment For Critical Resources', 'Spring Overly Permissive Cross Origin Resource Sharing Policy', 'Improper Resource Shutdown or Release', 'Unsafe Use Of Target blank', 'Use of Deprecated or Obsolete Functions', 'Improper Resource Access Authorization', 'Information Exposure Through an Error Message', 'Client Weak Cryptographic Hash', 'Open Redirect', 'DB Control of System or Config Setting', 'Client Hardcoded Domain', 'React Deprecated', 'Potentially Vulnerable To Csrf', 'TruffleHog Regex Matches', 'Creation of Temp File With Insecure Permissions', 'Heap Inspection', 'Leaving Temporary File', 'Potential Clickjacking on Legacy Browsers', 'Use of Broken or Risky Cryptographic Algorithm', 'Use Of HTTP Sensitive Data Exposure', 'Spring Missing Content Security Policy', 'Spring Missing Expect CT Header', 'Java Find Methods', 'Java Find Imports', 'Undocumented API', 'Portability Flaw In File Separator', 'Hardcoded Absolute Path'];SAST;01/06/2023;64;13/07/2023
